,INS_INF,INFORMANTE,RESPONSAVEL_BP,COLETOR,NM_INFORMANTE,INSUMO,NM_INSUMO,CARACT_INSUMO,MARCA,PAIS,REGIAO,UF,MUNICIPIO,COTACAO,SAZONALIDADE,TIPO_ESTABELECIMENTO,TP_PRECO,PERIODICIDADE,JOB_UTILIZADO,ITEM_UTILIZADO,DATA_PRECO,PRECO,MEDIANA_PRECO,MEDIA_MOVEL,DESVIO_PADRAO,limite_inferior_anterior,limite_superior_anterior,dentro_limites
6781,1283278,74902,BRUSI,BRUSI,Panificadora Confeitaria Espinheiro LIMITADA - EPP,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M7,IPC,110911002,2023-12-17T00:00:00.000,17.99,16.9,15.930000000000007,1.8794744389500648,11.01,20.24,true
6782,1150519,68809,CINSI,CINSI,Supermercado Gecepel Ltda,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,110911002,2023-12-17T00:00:00.000,13.9,16.9,15.930000000000007,1.8794744389500648,11.01,20.24,true
6783,670769,37396,MAROD,MAROD,PANIFICADORA CENTRAL,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M7,IPC,110911002,2023-12-17T00:00:00.000,14.29,16.9,15.930000000000007,1.8794744389500648,11.01,20.24,true
6784,1273906,47466,BRUSI,BRUSI,Companhia Brasileira de Distribuição,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,110911001,2023-12-17T00:00:00.000,16.49,16.9,15.930000000000007,1.8794744389500648,11.01,20.24,true
6785,949345,55520,BRUSI,BRUSI,Companhia Brasileira de Distribuição,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,110911001,2023-12-17T00:00:00.000,17.9,16.9,15.930000000000007,1.8794744389500648,11.01,20.24,true
6786,1630775,97788,ISAGA,ISAGA,Tek Pao Padaria Confeitaria e Lanchonete Ltda.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M18,IPC,110911002,2023-12-18T00:00:00.000,22,12.5,15.766666666666675,2.1433208268168107,11.23,20.63,false
6787,1601972,97652,JONET,JONET,SENDAS DISTRIBUIDORA S/A,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,110911001,2023-12-18T00:00:00.000,12.5,12.5,15.766666666666675,2.1433208268168107,11.23,20.63,true
6788,670727,37335,MAMAR,MAMAR,SUPERMERCADOS BH COMERCIO DE ALIMENTOS LTDA.,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,110911001,2023-12-18T00:00:00.000,11.98,12.5,15.766666666666675,2.1433208268168107,11.23,20.63,true
6789,1599645,97554,ANMEL,ANMEL,SDB COMERCIO DE ALIMENTOS LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,110911001,2023-12-18T00:00:00.000,9.99,12.5,15.766666666666675,2.1433208268168107,11.23,20.63,false
6790,1628734,97923,CHEGO,CHEGO,CASAS GUANABARA COMESTIVEIS LTDA.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,110911002,2023-12-18T00:00:00.000,16.99,12.5,15.766666666666675,2.1433208268168107,11.23,20.63,true
6791,673285,40128,ANMAT,ANMAT,PADARIA E CONFEITARIA SANTA DE BALTAZAR LTDA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911002,2023-12-19T00:00:00.000,22,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,false
6792,1518321,85736,GISOU,GISOU,BIG TRANS COMERCIAL DE ALIMENTOS,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911002,2023-12-19T00:00:00.000,17.99,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6793,1603076,98030,URALA,URALA,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911002,2023-12-19T00:00:00.000,17.9,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6794,879267,51006,IZSAN,IZSAN,TRIMAIS Supermercados Ltda.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2023-12-19T00:00:00.000,14.9,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6795,1421737,84908,ANMAT,ANMAT,CENCOSUD BRASIL COMERCIAL S.A.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2023-12-19T00:00:00.000,17.9,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6796,1542540,63818,GISOU,GISOU,CIA BRASILEIRA DE DISTRIBUIÇÃO,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911002,2023-12-19T00:00:00.000,17.99,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6797,1320136,67016,IZSAN,IZSAN,LAUZANNE PARK PAES E DOCES LTDA - ME,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911002,2023-12-19T00:00:00.000,16.99,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6798,1591519,96242,UBIGO,UBIGO,BOMPRECO SUPERMERCADOS DO NORDESTE LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2023-12-19T00:00:00.000,13.99,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6799,750288,43695,JOLIV,JOLIV,BIG PAO EXPRESS LTDA EPP,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911002,2023-12-19T00:00:00.000,17.98,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6800,1345695,79596,UBIGO,UBIGO,WF MERCADINHO LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2023-12-19T00:00:00.000,9.99,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,false
6801,1436076,85621,UBIGO,UBIGO,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2023-12-19T00:00:00.000,14.9,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6802,749565,43693,JOLIV,JOLIV,MERCEARIA CHAMA LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2023-12-19T00:00:00.000,12.9,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6803,669084,16488,CINSI,CINSI,CARREFOUR COMÉRCIO E INDÚSTRIA LTDA,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2023-12-19T00:00:00.000,12.49,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6804,1346191,79652,UBIGO,UBIGO,IRENICE DA COSTA LIMA PADARIA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911002,2023-12-19T00:00:00.000,13.99,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6805,889072,51636,JOLIV,JOLIV,Panificadora Eliana LTDA EPP.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911002,2023-12-19T00:00:00.000,17.9,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,true
6806,463534,30568,TEBAR,TEBAR,CENTRAL DELICATESSEN LTDA.,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911002,2023-12-19T00:00:00.000,9.99,15.945,15.115000000000009,2.1613940331801356,10.41,21.12,false
6807,1512047,88950,ANMEL,ANMEL,COMERCIAL DE ALIMENTOS SUPERBOM,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911002,2023-12-20T00:00:00.000,16.98,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6808,670048,1203,MILIN,MILIN,PANIFICADORA ESTRELA DE SANTA CECÍLIA LTDA.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M0,IPC,110911002,2023-12-20T00:00:00.000,21.9,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,false
6809,670047,30184,STGAL,STGAL,A LAREIRA PÃES E DOCES LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M0,IPC,110911002,2023-12-20T00:00:00.000,19.9,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6810,1200047,70492,SIDOM,SIDOM,COMPANHIA BRASILEIRA DE DISTRIBUICAO,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2023-12-20T00:00:00.000,19.9,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6811,1541352,90944,STGAL,STGAL,COMERCIAL DE ALIMENTOS IRMAOS CHINEN LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2023-12-20T00:00:00.000,14.9,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6812,646779,39182,VEGOP,VEGOP,Companhia Brasileira de Distribuição,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2023-12-20T00:00:00.000,17.9,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6813,813764,46198,URALA,URALA,J. R. Panificação Ltda-ME,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M1,IPC,110911002,2023-12-20T00:00:00.000,12.9,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6814,554872,20549,NIBAT,NIBAT,DMA DISTRIBUIDORA S/A,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2023-12-20T00:00:00.000,12.8,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6815,922547,53932,SIDOM,SIDOM,Nova Perola Pães e Doces Ltda Epp.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M0,IPC,110911002,2023-12-20T00:00:00.000,22.4,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,false
6816,1571388,93242,MILIN,MILIN,SUPERMERCADOS MAMBO LTDA.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2023-12-20T00:00:00.000,19.9,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6817,1203763,71359,MADUA,MADUA,Supermercado Gecepel LTDA,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2023-12-20T00:00:00.000,13.9,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6818,1436188,85608,VEGOP,VEGOP,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2023-12-20T00:00:00.000,17.9,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6819,1327195,78043,ISAGA,ALCOF,SUPERMERCADOS CASAS  GUANABARA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,TCERJ_GA,285016,2023-12-20T00:00:00.000,14.9,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6820,664097,40270,EZITO,EZITO,MERCANTIL RODRIGUES LTDA,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2023-12-20T00:00:00.000,9.99,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6821,945177,55158,NIBAT,NIBAT,PADARIA GAUDÊNCIO LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M0,IPC,110911002,2023-12-20T00:00:00.000,18.9,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6822,1631112,97743,CHEGO,ALCOF,Casas Guanabara Comestíveis LTDA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911002,2023-12-20T00:00:00.000,14.9,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6823,1352191,79913,URALA,URALA,CARREFOUR COMERCIO E INDUSTRIA LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2023-12-20T00:00:00.000,13.99,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6824,662580,39106,JOELI,MARFE,BOMPRECO BAHIA SUPERMERCADOS LTDA,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2023-12-20T00:00:00.000,18.99,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6825,1436608,44994,NIBAT,NIBAT,ALIANÇA DE ATACADOS E SUPERMERCADOS,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2023-12-20T00:00:00.000,19.98,17.9,15.448333333333343,2.3984753837941883,9.71,20.52,true
6826,1460473,29916,ANAPE,RACAN,SUPERMERCADOS INTERCONTINENTAL LTDA.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,ALIVAR,200522,2023-12-21T00:00:00.000,16.9,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6827,707929,14928,GISOU,GISOU,CARREFOUR COMÉRCIO E INDÚSTRIA LTDA.,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2023-12-21T00:00:00.000,17.99,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6828,1612893,99229,ALPRO,ALPRO,SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911002,2023-12-21T00:00:00.000,11.98,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6829,1574475,93614,WERSI,WERSI,COMPANHIA BRASILEIRA DE DISTRIBUICAO,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2023-12-21T00:00:00.000,17.9,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6830,671236,38188,KEFER,JECTE,PADARIA VILA CONSTÄNCIA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M1,IPC,110911002,2023-12-21T00:00:00.000,16.49,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6831,1151554,68850,CINSI,CINSI,Comercial Zaffari Ltda,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911002,2023-12-21T00:00:00.000,12.98,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6832,1460481,83012,ANAPE,RACAN,TORRE E CIA SUPERMERCADOS S/A,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,"FRIGORÍFICOS,AÇOUGUES,PEIXARIAS E CASAS DE FRANGOS",VV,M1,TCERJ_CUB,295233,2023-12-21T00:00:00.000,16.98,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6833,694319,31020,SYCAR,SYCAR,SUPERMERCADOS GUANABARA LTDA.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,TCERJ_GA,285016,2023-12-21T00:00:00.000,14.9,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6834,643908,16367,ALPRO,ALPRO,DMA DISTRIBUIDORA S/A,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2023-12-21T00:00:00.000,10.8,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6835,675979,229,ANAPE,RACAN,SUPERMERCADOS CARREFOUR,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,TCERJ_GA,285016,2023-12-21T00:00:00.000,16.99,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6836,1182665,70467,SARAH,SARAH,PASSAROS E FLORES PAES E DOCES LTDA - EPP,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M1,IPC,110911002,2023-12-21T00:00:00.000,20.9,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6837,1240393,72894,TEBAR,TEBAR,H&J COMERCIO DE ALIMENTOS LTDA - ME,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M1,IPC,110911002,2023-12-21T00:00:00.000,12.79,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6838,1199786,70472,SARAH,SARAH,CARREFOUR COMERCIO E INDUSTRIA LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2023-12-21T00:00:00.000,14.89,16.49,16.77833333333334,2.0038756198926095,9.45,21.44,true
6839,1587249,95578,CHEGO,CHEGO,COMPANHIA BRASILEIRA DE DISTRIBUICAO,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2023-12-22T00:00:00.000,19.9,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6840,1611017,98917,ANMEL,ANMEL,TRIGO E COMPANHIA PADARIA E CONFEITARIA LTDA.,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M2,IPC,110911002,2023-12-22T00:00:00.000,19.99,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6841,1601826,97850,MADUA,MADUA,COMERCIAL DE ALIMENTOS CARDOSO LTDA - EPP,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M2,IPC,110911002,2023-12-22T00:00:00.000,16.98,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6842,1519420,85650,ANMEL,ANMEL,[SUPER PÃO DOURADO] - TITO PADARIA E SUPERCADO LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911002,2023-12-22T00:00:00.000,21.9,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,false
6843,1430458,85397,ANMEL,ANMEL,[BIG ÁGUAS CLARAS] - WMB SUPERMERCADOS DO BRASIL LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2023-12-22T00:00:00.000,21.99,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,false
6844,1519410,85795,ANMEL,ANMEL,[SUPERMERCADO GUARAPARI] - COMÉRCIO DE ALIMENTOS SUPER COMPR,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2023-12-22T00:00:00.000,14.99,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6845,1519404,85794,GISOU,GISOU,COMÉRCIO DE ALIMENTOS HTP LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2023-12-22T00:00:00.000,17.99,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6846,1437232,85647,ELFER,ELFER,MULTI FORMATO DISTRIBUIDORA SOCIEDADE ANONIMA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2023-12-22T00:00:00.000,22.99,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,false
6847,1613830,99422,KEFER,MAINE,COMPANHIA BRASILEIRA DE DISTRIBUICAO - EXTRA HIPERMERCADO,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911002,2023-12-22T00:00:00.000,19.9,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6848,670153,37303,KEFER,MAINE,AROUQUENSE PÃES E DOCES LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M2,IPC,110911002,2023-12-22T00:00:00.000,19.9,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6849,1538462,90891,BETRE,BETRE,SUPERMERCADO PRAZERES LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2023-12-22T00:00:00.000,12.49,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6850,670726,40854,ELFER,ELFER,SUPERMERCADOS BH COMERCIO DE ALIMENTOS LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2023-12-22T00:00:00.000,11.98,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6851,1495961,87572,ELDRA,ELDRA,PAES E DOCES SABOR DE MEL LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"BARES,RESTAURANTES E LANCHONETES",VV,M2,IPC,110911002,2023-12-22T00:00:00.000,20.9,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6852,1313857,77138,NEUSS,NESIL,MANOEL ARGOLO BOMFIM - ME,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M2,IPC,110911002,2023-12-22T00:00:00.000,9.99,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,false
6853,1438385,85657,GISOU,GISOU,BIG TRANS COMERCIAL DE ALIMENTOS LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2023-12-22T00:00:00.000,17.99,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6854,344531,18997,BETRE,BETRE,MANUEL S ALMEIDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M2,IPC,110911002,2023-12-22T00:00:00.000,17.98,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6855,1240088,72859,ELDRA,ELDRA,CARREFOUR COMERCIO E INDUSTRIA LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2023-12-22T00:00:00.000,14.9,17.99,17.460000000000008,2.0187762382195777,11.77,21.79,true
6856,1604483,98086,REFEL,REFEL,ARMAZEN 72 PADARIA E CONFEITARIA LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,"DISTRIBUIDORAS E LOJAS DE MAT. DE CONSTRUÇÃO,MADEIRAS,VIDROS",VV,M23,IPC,110911001,2023-12-23T00:00:00.000,19.9,16.7,17.060000000000006,2.0082639683733454,12.41,22.51,true
6857,540280,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,200522,2023-12-23T00:00:00.000,16.9,16.7,17.060000000000006,2.0082639683733454,12.41,22.51,true
6858,672201,39303,JOLIM,JOLIM,BOM TRIGO IND. E COM. DE PANIFICADORA CONF. LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M3,IPC,110911002,2023-12-23T00:00:00.000,18.49,16.7,17.060000000000006,2.0082639683733454,12.41,22.51,true
6859,1544524,91076,REFEL,REFEL,CEMA CENTRAL MINEIRA ATACADISTA LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2023-12-23T00:00:00.000,13.49,16.7,17.060000000000006,2.0082639683733454,12.41,22.51,true
6860,1537823,90860,JOLIM,JOLIM,SUPERMERCADO TRIALBA LTDA.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2023-12-23T00:00:00.000,14.5,16.7,17.060000000000006,2.0082639683733454,12.41,22.51,true
6861,1580695,94637,CINSI,CINSI,ASUN COMERCIO DE GENEROS ALIMENTICIOS LTDA,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2023-12-23T00:00:00.000,13.9,16.7,17.060000000000006,2.0082639683733454,12.41,22.51,true
6862,1438587,85660,GISOU,GISOU,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2023-12-23T00:00:00.000,19.99,16.7,17.060000000000006,2.0082639683733454,12.41,22.51,true
6863,1542200,90996,GISOU,GISOU,BRUNELA COMERCIAL DE ALIMENTOS,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2023-12-23T00:00:00.000,17.99,16.7,17.060000000000006,2.0082639683733454,12.41,22.51,true
